""	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"label"
"9559326"	0.369450101832994	1.13401221995927	0.169450101832994	0.193890020366599	0.0733197556008147	0.0566191446028513	0.00162932790224033	0.000407331975560081	0.000407331975560081	0	0	0.000407331975560081	0	0	0	1e-05	"c"
"9559327"	0.370119521912351	1.31593625498008	0.0856573705179283	0.195617529880478	0.0131474103585657	0.0103585657370518	0.00796812749003984	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559332"	0.394915254237288	0.8	0.477118644067797	0.117796610169492	0.15	0.00593220338983051	0.011864406779661	0.0152542372881356	0.0203389830508475	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559334"	0.422222222222222	0.877777777777778	0.466666666666667	0.0333333333333333	0.177777777777778	0.0111111111111111	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559335"	0.525	0.8	0.4625	0.0125	0.1875	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559336"	0.52	0.88	0.546	0.044	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559394"	0.405405405405405	0.794594594594595	0.562162162162162	0.0972972972972973	0.135135135135135	0	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559395"	0.5875	0.725	0.45	0.0625	0.1375	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559396"	0.330864197530864	0.68641975308642	0.532098765432099	0.238271604938272	0.138271604938272	0.0160493827160494	0.0160493827160494	0.0246913580246914	0.0135802469135802	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559397"	0.422	0.93	0.546	0.066	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559399"	0.560869565217391	0.756521739130435	0.382608695652174	0.0695652173913043	0.0304347826086957	0.0869565217391304	0.0652173913043478	0	0	0.0217391304347826	0.00869565217391304	0.0130434782608696	1e-05	1e-05	1e-05	1e-05	"c"
"9559411"	0.445569620253165	0.705485232067511	0.312236286919831	0.413924050632911	0.0594936708860759	0.0181434599156118	0.029535864978903	0.0118143459915612	0.0029535864978903	0.000421940928270042	0	0	0	0	1e-05	1e-05	"c"
"9559413"	0.375675675675676	0.987837837837838	0.228378378378378	0.278378378378378	0.0797297297297297	0.027027027027027	0.0189189189189189	0.0027027027027027	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559414"	0.332919254658385	0.652173913043478	0.44472049689441	0.228571428571429	0.192546583850932	0	0.0397515527950311	0.0248447204968944	0.0248447204968944	0.0173913043478261	0.0211180124223602	0.00993788819875776	0.00993788819875776	1e-05	1e-05	1e-05	"c"
"9559415"	0.459090909090909	0.772727272727273	0.518181818181818	0.213636363636364	0.0318181818181818	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559417"	0.336277602523659	0.814511041009464	0.526813880126183	0.236593059936909	0.0542586750788644	0.0100946372239748	0.0176656151419558	0.00126182965299685	0	0	0	0	1e-05	1e-05	1e-05	1e-05	"c"
"9559418"	0.440506329113924	0.744303797468354	0.521518987341772	0.179746835443038	0.0556962025316456	0.00506329113924051	0.0253164556962025	0.020253164556962	0.00506329113924051	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559419"	0.393181818181818	0.689772727272727	0.542045454545454	0.289772727272727	0.0693181818181818	0.00681818181818182	0.00340909090909091	0.00454545454545455	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559420"	0.576623376623377	0.307792207792208	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559429"	0.238683127572016	0.836213991769547	0.636213991769547	0.247736625514403	0.0288065843621399	0.00329218106995885	0.00493827160493827	0.00246913580246914	0.000823045267489712	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559431"	0.329333333333333	0.557333333333333	0.421333333333333	0.468	0.169333333333333	0.016	0.0226666666666667	0.00666666666666667	0	0.00133333333333333	0	0.00266666666666667	0.00266666666666667	0	0	1e-05	"c"
"9559432"	0.633333333333333	0.7	0.333333333333333	0.133333333333333	0	0	0.0666666666666667	0.1	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559433"	0.552	0.894	0.484	0.046	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559434"	0.377777777777778	0.553703703703704	0.314814814814815	0.327777777777778	0.35	0.0111111111111111	0.0111111111111111	0.0185185185185185	0.0259259259259259	0.00740740740740741	0	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559454"	0.335483870967742	0.769354838709677	0.601612903225806	0.206451612903226	0.082258064516129	0	0.00161290322580645	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559455"	0.523636363636364	0.734545454545455	0.423636363636364	0.212727272727273	0.0927272727272727	0.0109090909090909	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559456"	0.52	0.76	0.4	0.08	0.04	0	0.12	0	0.04	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559457"	0.421132596685083	0.92182320441989	0.338121546961326	0.195994475138122	0.0484806629834254	0.0350828729281768	0.0279005524861878	0.00566298342541436	0.00110497237569061	0.000828729281767956	0.000966850828729282	0.00110497237569061	0.000828729281767956	0.000552486187845304	0	1e-05	"c"
"9559458"	0.505263157894737	0.768421052631579	0.368421052631579	0.126315789473684	0.221052631578947	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559484"	0.360526315789474	0.644736842105263	0.473684210526316	0.411842105263158	0.0302631578947368	0.0513157894736842	0.0263157894736842	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559485"	0.290322580645161	0.709677419354839	0.574193548387097	0.174193548387097	0.219354838709677	0.0129032258064516	0.0129032258064516	0	0	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559493"	0.466666666666667	0.733333333333333	0.6	0	0	0.0666666666666667	0	0.0666666666666667	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559506"	0.554409317803661	0.6369384359401	0.250249584026622	0.363394342762063	0.149084858569052	0.0149750415973378	0.0199667221297837	0.00898502495840266	0.00166389351081531	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559508"	0.398290598290598	0.478632478632479	0.28034188034188	0.463247863247863	0.292307692307692	0.011965811965812	0.011965811965812	0.0307692307692308	0.0273504273504274	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559509"	0.542857142857143	0.8	0.4	0.0571428571428571	0	0.0285714285714286	0.142857142857143	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559510"	0.653968253968254	0.761904761904762	0.314285714285714	0.158730158730159	0.104761904761905	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559511"	0.506666666666667	0.949333333333333	0.304	0.192	0.0373333333333333	0	0.00266666666666667	0.00533333333333333	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559512"	0.531354359925788	0.917996289424861	0.268645640074211	0.252319109461967	0.0252319109461967	0.00111317254174397	0.00111317254174397	0.00148423005565863	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559513"	0.615686274509804	0.770588235294118	0.335294117647059	0.188235294117647	0.0764705882352941	0.00980392156862745	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559530"	0.454620123203285	0.762628336755647	0.462012320328542	0.125256673511294	0.189322381930185	0.00164271047227926	0.00205338809034908	0.00164271047227926	0.000410677618069815	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559531"	0.32	0.88	0.6	0	0	0	0.04	0.12	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559532"	0.784	0.798	0.308	0.09	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559533"	0.504	0.778	0.606	0.078	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559535"	0.553563218390805	0.659310344827586	0.262528735632184	0.257011494252874	0.206436781609195	0.0482758620689655	0.0032183908045977	0.00505747126436782	0.00275862068965517	0.00137931034482759	0	0	1e-05	1e-05	1e-05	1e-05	"c"
"9559536"	1	0.4	0	0.2	0.2	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559537"	0.551515151515152	0.672727272727273	0.286868686868687	0.258585858585859	0.181818181818182	0.0262626262626263	0.00606060606060606	0.00606060606060606	0.00404040404040404	0	0.00202020202020202	0	0	0	0	1e-05	"c"
"9559538"	0.408207934336525	0.527222982216142	0.333515731874145	0.406292749658003	0.27797537619699	0.00766073871409029	0.0224350205198358	0.0131326949384405	0.00300957592339261	0.00027359781121751	0	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559539"	0.646	1.098	0.238	0.01	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559540"	0.460649819494585	1.04296028880866	0.163176895306859	0.209025270758123	0.107220216606498	0.00866425992779783	0.00649819494584838	0.000722021660649819	0.00036101083032491	0	0	0	0.00036101083032491	1e-05	1e-05	1e-05	"c"
"9559541"	0.50828025477707	0.727388535031847	0.44968152866242	0.163057324840764	0.113375796178344	0.0114649681528662	0.0165605095541401	0.00636942675159236	0.00254777070063694	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559543"	0.364044943820225	0.957303370786517	0.255056179775281	0.330337078651685	0.0696629213483146	0.0157303370786517	0.00674157303370787	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559544"	0.6	0.687272727272727	0.414545454545455	0.258181818181818	0.0327272727272727	0	0	0.00363636363636364	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559548"	0.592727272727273	0.727272727272727	0.349090909090909	0.272727272727273	0.0509090909090909	0	0	0.00363636363636364	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559549"	0.45	0.883333333333333	0.458333333333333	0.0583333333333333	0.141666666666667	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559551"	0.265116279069767	0.506976744186047	0.567441860465116	0.274418604651163	0.213953488372093	0.144186046511628	0.0232558139534884	0	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559553"	0.435135135135135	0.835135135135135	0.475675675675676	0.12972972972973	0.0972972972972973	0.00810810810810811	0.00810810810810811	0.00540540540540541	0	0.0027027027027027	0	0	0	0	1e-05	1e-05	"c"
"9559554"	0.533333333333333	0.91578947368421	0.266666666666667	0.224561403508772	0.0280701754385965	0.0175438596491228	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559557"	0.6	0.3	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559560"	0.668041237113402	0.905154639175258	0.204123711340206	0.168041237113402	0.0381443298969072	0.00824742268041237	0.00412371134020619	0.00309278350515464	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559566"	0.47719298245614	0.764912280701754	0.508771929824561	0.0385964912280702	0.171929824561404	0.00701754385964912	0.0105263157894737	0.00350877192982456	0.0140350877192982	0	0	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559567"	0.34384858044164	0.750157728706625	0.294637223974763	0.45993690851735	0.0977917981072555	0.0315457413249211	0.0145110410094637	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559568"	0.379661016949153	0.745762711864407	0.576271186440678	0.166101694915254	0.111864406779661	0.00338983050847458	0.00338983050847458	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"9559572"	0.440712468193384	0.633842239185751	0.370483460559796	0.465139949109415	0.0816793893129771	0.00229007633587786	0.00356234096692112	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"c"
"128111"	0.322	1.116	0.558	0.002	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128113"	0.478	0.77	0.738	0.012	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128114"	0.647	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128116"	0.578	0.784	0.424	0.208	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128119"	0.468	0.908	0.608	0.01	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128125"	0.712	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128126"	0.578	0.712	0.55	0.154	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128128"	0.43	0.95	0.616	0.002	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128129"	0.422	0.982	0.574	0.02	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128131"	0.342	1.03	0.612	0.012	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128132"	0.71	0.752	0.35	0.182	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128133"	0.597	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128134"	0.41	1.032	0.544	0.01	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128136"	0.306	0.89	0.8	0.002	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128138"	0.422	0.95	0.624	0.002	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128140"	0.432	1.478	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128141"	0.956	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128145"	0.394	0.666	0.934	0.004	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128147"	0.322	1.064	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128149"	0.51	0.876	0.606	0.006	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"128150"	0.629	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9449998"	0.708	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9449999"	0.378	0.888	0.732	0	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9450000"	0.721	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9558745"	0.671	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559194"	0.738	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559197"	0.653	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559198"	0.392	0.72	0.882	0.004	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559200"	0.388	0.894	0.71	0.006	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559201"	0.38	0.902	0.714	0.002	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559202"	0.484	0.814	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559231"	0.576	0.896	0.502	0.024	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559232"	0.724	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559233"	0.474	0.924	0.59	0.01	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559234"	0.534	0.928	0.53	0.004	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559235"	0.634	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559237-1"	0.719	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559238"	0.486	0.93	0.572	0.004	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559239"	0.51	0.866	0.614	0.004	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559240"	0.54	0.87	0.572	0.014	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559241"	0.67	0.752	0.202	0.33	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559246"	0.6	1.34	0.054	0.004	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559247"	0.656	0.768	0.24	0.284	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559248"	0.594	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
"9559250"	0.452	1.168	0.374	0.004	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	"k"
